Customer ID,Customer Name,Address,Country,Transaction Timestamp,Transaction Amount,Transaction Location,Payer Customer ID,Payee Customer ID,Risk Profile,Account Number,Account Type,Channel,Account Status,Base Balance,Currency
921,Billy Kennedy,"7083 Alyssa Club Apt. 464, Brownside, IA 28018",USA,2024-11-17 14:09:04.027676,3216.13,USA,921,765,Low,100000921,Fixed Deposit,Mobile,Closed,86978.33,EUR
360,Elizabeth Carter,"1988 Williamson Expressway, South Julia, FM 91972",Germany,2024-08-06 11:58:04.278528,55.09,Germany,360,118,High,100000360,Savings,ATM,Closed,57971.94,GBP
923,Lisa Gonzalez,"784 Patrick Canyon, Kevinfort, MI 94412",Germany,2025-03-07 16:32:04.169801,1501.38,Germany,923,68,Low,100000923,Fixed Deposit,Branch,Inactive,89560.67,EUR
464,Dr. John Cruz,"659 Perry Track Suite 151, Harrisonport, MD 22447",USA,2024-12-03 04:18:04.060560,2810.08,USA,464,419,High,100000464,Current,Branch,Active,58753.51,CAD
206,Tyler Lawrence,"7937 Rogers Valleys Suite 562, New Lisa, MN 30755",India,2025-04-16 09:17:04.088850,3877.49,India,206,408,High,100000206,Current,Online,Closed,1910.51,GBP
86,Jason Robinson,"39118 Reginald Extension, Lawsonborough, PA 15371",India,2024-10-10 06:21:04.260827,20823.5,Unknown,86,342,High,100000086,Savings,ATM,Active,33193.15,INR
604,Brian Rodriguez,"50723 Neal Crossing Apt. 445, West Davidmouth, AS 75834",UK,2024-08-15 03:24:04.082172,3997.12,UK,604,228,Medium,100000604,Fixed Deposit,Branch,Inactive,9781.55,CAD
300,John West,"1486 Daniel Highway Suite 806, Port Dustin, MI 42177",Germany,2025-03-17 14:13:04.027257,4323.86,Germany,300,486,High,100000300,Savings,Mobile,Closed,9449.4,CAD
543,Megan Rodriguez,"408 Marshall Haven Apt. 267, Adamsmouth, PW 47341",Germany,2024-10-16 12:30:04.179793,3658.36,Germany,543,184,Low,100000543,Current,Mobile,Closed,23635.64,GBP
856,Terry Lopez,"995 Daniel Wall Apt. 553, East Andrew, TX 03065",UK,2024-06-24 07:16:04.451695,1700.92,UK,856,511,High,100000856,Fixed Deposit,Branch,Inactive,19878.08,INR
289,Samantha Hurst,"757 Adam Inlet Apt. 409, Makaylastad, NM 35140",India,2024-08-01 03:03:04.326774,4783.89,India,289,89,High,100000289,Savings,Mobile,Active,29367.58,INR
173,Nicholas Rice,"USS White, FPO AA 74672",Germany,2024-09-16 19:15:04.406640,2832.62,Germany,173,1000,Low,100000173,Fixed Deposit,Branch,Closed,51697.21,INR
399,Melissa Lopez,"6284 James Canyon Apt. 849, Nathanhaven, MT 78915",UK,2025-05-20 09:55:04.430355,64.8,UK,399,111,Low,100000399,Savings,Online,Active,75336.24,GBP
620,Dominique Smith,"244 Dean Summit Suite 957, Jessicaburgh, NE 22077",India,2025-03-10 01:17:04.629880,1054.77,India,620,133,Low,100000620,Savings,Branch,Closed,75077.71,CAD
700,Joe Williams,"11189 Kevin Cape Apt. 048, Lauraton, SD 86385",India,2024-10-22 19:27:04.558901,251.86,India,700,879,Medium,100000700,Savings,Branch,Inactive,48632.87,INR
525,Jeanette Maxwell,"7774 Vicki Track, West Jeremy, OK 95862",Germany,2025-03-22 02:17:04.048592,4573.84,Germany,525,217,High,100000525,Fixed Deposit,ATM,Active,83994.54,EUR
219,Albert Robles,"513 Lauren Mill, Simmonsview, MI 75666",UK,2025-05-09 23:48:04.149933,2176.2,UK,219,116,High,100000219,Current,Mobile,Active,65313.66,CAD
626,Matthew Rice,"9360 Robert Cove Suite 794, South Emily, RI 68007",Germany,2025-04-30 06:16:04.022975,1137.32,Germany,626,90,Low,100000626,Savings,ATM,Inactive,37522.45,USD
265,Matthew Landry,"90872 Lopez Mission Suite 839, Nguyenberg, VI 21097",Canada,2024-12-27 17:30:04.587186,537.28,Canada,265,530,High,100000265,Fixed Deposit,Mobile,Active,87859.93,USD
880,Ann Wilson,"15205 Adkins Place Apt. 290, South Lindachester, WI 83065",India,2025-01-15 23:49:04.071893,3995.88,India,880,356,Medium,100000880,Fixed Deposit,Mobile,Inactive,22975.24,EUR
779,Debra Gonzalez,"3529 Jeffrey Fork Suite 784, Jenniferfurt, MO 51461",Canada,2024-07-24 00:07:04.124174,3636.96,Canada,779,795,Medium,100000779,Current,Online,Active,72283.62,USD
804,Janet Brooks,"361 Rodriguez Hollow Apt. 093, Lewischester, PA 01473",USA,2024-10-01 20:25:04.043364,2327.06,USA,804,754,High,100000804,Fixed Deposit,Mobile,Closed,61064.79,INR
646,Yvonne Sanchez,"6484 Mary Falls, Lake Scott, CO 54222",Germany,2024-08-30 06:44:04.323360,3172.65,Germany,646,321,Medium,100000646,Fixed Deposit,Online,Closed,89162.2,EUR
380,Michael Mcdonald,"67369 Joshua Views, Thomasborough, KY 76287",USA,2024-08-26 09:53:04.457813,638.27,USA,380,676,Low,100000380,Fixed Deposit,Branch,Closed,28903.62,INR
115,Heidi Hernandez,"Unit 1065 Box 1521, DPO AP 73589",India,2024-08-05 03:04:04.116498,669.9,India,115,705,Low,100000115,Current,Online,Closed,63706.97,CAD
3,Kevin Strong,"20554 Megan Villages Apt. 077, Smithburgh, SC 41346",Germany,2024-10-18 19:05:04.297031,1109.87,Germany,3,566,Low,100000003,Savings,Mobile,Closed,73467.4,GBP
716,Charles Bennett,"86862 Alejandro Prairie, Hallshire, ND 59070",Germany,2024-08-16 13:17:04.050675,828.65,Germany,716,131,High,100000716,Fixed Deposit,Mobile,Active,93023.39,CAD
566,Kelly Walker,"810 Kramer Port Apt. 594, East Teresastad, SC 22871",Germany,2025-04-13 03:29:04.080008,2430.84,Germany,566,798,Medium,100000566,Savings,Online,Inactive,59401.85,EUR
400,Ryan Bryant,"PSC 9353, Box 5800, APO AA 72373",Canada,2024-12-26 18:17:04.034242,665.9,Canada,400,828,Low,100000400,Savings,Online,Active,75699.74,EUR
534,Carl Barr,"09965 Rogers Roads Apt. 674, East Shelbyville, LA 52030",USA,2025-03-05 14:02:04.132767,496.18,USA,534,171,High,100000534,Current,ATM,Inactive,55987.74,USD
454,Danielle Torres,"399 Olson Greens Apt. 606, Leburgh, SD 85719",UK,2024-12-18 08:20:04.049436,4637.15,UK,454,831,Medium,100000454,Savings,Branch,Active,90729.08,USD
723,Roberto King,"628 Jackson Rest Apt. 784, New Jim, UT 57513",USA,2025-04-19 08:33:04.470729,627.89,USA,723,640,High,100000723,Fixed Deposit,Online,Inactive,7583.13,EUR
589,Stephanie Jones,"48970 Tiffany Ports Suite 025, North Karenborough, VT 19355",Canada,2025-03-22 02:44:04.607974,1019.92,Canada,589,308,High,100000589,Fixed Deposit,ATM,Inactive,13676.54,USD
219,Albert Robles,"513 Lauren Mill, Simmonsview, MI 75666",UK,2025-02-26 11:05:04.367148,362.75,UK,219,738,High,100000219,Current,ATM,Active,65313.66,CAD
706,Madeline Hamilton,"6191 Jeffrey Isle, South Eric, ND 60450",Canada,2024-07-03 00:12:04.463724,3211.68,Canada,706,58,Medium,100000706,Savings,Mobile,Closed,99006.06,INR
163,Brandon Dorsey,"9919 Laura Cove Apt. 786, North Joshua, MS 86484",USA,2024-06-06 12:34:04.277943,4481.07,USA,163,758,Low,100000163,Fixed Deposit,Branch,Active,63719.44,USD
687,Elizabeth Wood,"60907 Ryan Circles Apt. 739, Torreston, UT 14323",India,2024-11-02 16:19:04.088050,3190.4,India,687,181,Low,100000687,Savings,ATM,Closed,57589.66,EUR
192,Carolyn Francis,"1851 Chad Lodge Suite 226, Kathleenhaven, RI 67358",UK,2024-11-22 06:22:04.267071,965.32,UK,192,109,High,100000192,Current,Branch,Closed,89824.36,CAD
576,Melissa Drake,"15582 Katherine Extension Suite 366, Port Eric, KS 40437",Germany,2024-10-01 07:32:04.257900,3314.55,Germany,576,946,Low,100000576,Fixed Deposit,ATM,Inactive,95002.54,INR
619,Melissa Mcmillan,"73957 Beth Street Suite 786, New Davidtown, PA 72813",Canada,2025-01-11 20:05:04.409026,2287.25,Canada,619,13,Medium,100000619,Current,ATM,Active,80813.93,INR
23,Jason Smith,"2325 Mark Isle, Port Jacob, PR 86121",Canada,2024-06-08 09:57:04.598007,167.12,Canada,23,472,High,100000023,Savings,Branch,Active,29922.32,CAD
40,Brian Kelley,"272 Potter Squares Apt. 729, New Luisstad, SC 10465",Germany,2025-03-09 01:10:04.549849,1210.74,Germany,40,110,High,100000040,Current,Branch,Active,44575.1,CAD
616,Paul Johnson,"196 Warren Walks Suite 663, New Staceymouth, SC 77648",UK,2025-05-21 17:18:04.649826,1449.38,UK,616,967,High,100000616,Current,Online,Inactive,92166.37,CAD
147,Mary Medina,"9447 Powell Junction Apt. 637, North Jamesbury, PR 69594",UK,2024-08-08 13:40:04.011419,406.8,UK,147,774,Low,100000147,Fixed Deposit,Mobile,Closed,61346.87,USD
35,Joseph Valentine,"4155 Miller Inlet, Woodsland, MT 97006",USA,2024-12-02 13:55:04.357432,798.68,USA,35,634,Low,100000035,Fixed Deposit,Mobile,Inactive,96597.57,GBP
637,Anna Mcdonald,"9384 Ronald Flats, West Ronnie, MT 53833",Canada,2025-05-17 10:03:04.334572,3877.13,Canada,637,956,High,100000637,Savings,ATM,Inactive,53729.11,EUR
8,Kristi Vasquez,"920 Ortiz Key Suite 840, Katherineburgh, AL 12168",Canada,2024-06-08 08:30:04.396344,429.65,Canada,8,860,Low,100000008,Savings,Mobile,Active,86751.44,INR
50,Travis Young,"07414 Joseph Crossroad Apt. 032, South Donaldton, VT 62961",USA,2024-06-07 22:26:04.427749,1447.99,USA,50,177,Medium,100000050,Savings,Online,Closed,19300.59,GBP
277,Gary Benson,"648 Evans Groves, East Johnton, ME 47515",USA,2025-06-04 14:42:04.335552,709.57,USA,277,589,High,100000277,Current,Branch,Active,80031.22,EUR
846,Tammy Randall,"9318 Crystal Oval, South Markmouth, ND 02563",India,2024-12-16 12:32:04.183320,4278.49,India,846,935,Medium,100000846,Current,Mobile,Inactive,42047.79,EUR
439,Laurie Stevens,"31215 Jasmine Groves Apt. 047, Donaldsonchester, HI 40396",Germany,2024-06-27 03:53:04.025032,2341.48,Germany,439,399,Low,100000439,Current,Online,Active,70917.98,INR
947,Jennifer Blackburn,"92215 Juarez Flat, Vazquezland, OR 88627",Canada,2024-06-14 21:43:04.009680,2256.88,Canada,947,524,High,100000947,Fixed Deposit,Online,Inactive,14551.68,GBP
526,Danielle Harper,"254 Priscilla Knolls, Hernandezshire, MA 28196",Germany,2024-11-01 19:48:04.604906,1771.03,Germany,526,93,High,100000526,Savings,Mobile,Closed,47400.62,GBP
515,Kristina Thornton,"94760 Foster Field, Jordanbury, DC 89351",Canada,2024-09-10 02:26:04.097881,3407.35,Canada,515,135,Low,100000515,Savings,Online,Inactive,5476.65,USD
1,Kristin Rose,"2351 Matthew Isle Apt. 965, Pennyside, WA 37670",USA,2024-07-11 22:07:04.600041,3443.24,USA,1,821,Low,100000001,Savings,Online,Closed,38079.47,INR
467,Timothy Johnson,"Unit 9019 Box 2029, DPO AE 92834",Germany,2024-09-04 22:16:04.395826,421.21,Germany,467,729,Low,100000467,Fixed Deposit,Mobile,Closed,29285.5,USD
660,John Mckay,"10030 Lane Wells, Kristenland, WA 05271",UK,2024-10-02 12:27:04.047758,4373.09,UK,660,499,High,100000660,Savings,Mobile,Inactive,57507.05,USD
640,Jenny Walker,"1933 Mercado Burg Suite 447, North Keithshire, MI 01091",India,2025-01-11 07:34:04.071486,1294.08,India,640,563,High,100000640,Fixed Deposit,ATM,Active,38351.13,INR
528,Tamara Neal,"822 Howard Drive, Lisaville, OH 14967",Germany,2025-03-28 22:27:04.136099,2246.98,Germany,528,531,High,100000528,Fixed Deposit,ATM,Active,28067.3,CAD
309,Nicholas Bell,"9480 Renee Oval Apt. 405, South Edwardtown, NY 67743",UK,2024-09-22 07:48:04.433393,1544.6,UK,309,165,Medium,100000309,Current,Mobile,Closed,79723.43,INR
379,Antonio Francis,"USNS Thomas, FPO AP 05356",USA,2025-05-17 17:05:04.137337,58.55,USA,379,97,Medium,100000379,Current,Mobile,Active,81632.38,USD
143,Jacqueline Walker,"431 Harris Street Suite 179, North Zacharytown, IA 53223",USA,2024-10-30 20:03:04.408410,2432.74,USA,143,734,Low,100000143,Fixed Deposit,ATM,Active,50227.6,USD
36,William Potter,"32838 Nicholas Estate Apt. 555, Robertshaven, PR 12511",USA,2024-09-25 17:27:04.067633,701.98,USA,36,656,Low,100000036,Current,Mobile,Inactive,81031.34,EUR
855,Maria Russell,"740 Wheeler Manors, Port Melissa, IA 62321",India,2024-11-04 01:39:04.368581,4758.26,India,855,470,Low,100000855,Savings,ATM,Closed,21308.82,GBP
79,William Mcintyre,"673 Rodgers Field Apt. 770, East Ruth, MN 90255",UK,2024-06-20 20:18:04.149482,1702.56,UK,79,205,High,100000079,Fixed Deposit,Online,Inactive,36488.11,EUR
695,Samantha Williams,"1093 Carter Mills, Russellberg, OH 23543",India,2024-09-21 09:13:04.141603,2876.05,India,695,335,High,100000695,Current,Mobile,Inactive,12368.85,USD
406,Mark Parker,"3967 Conley Lock, Meyersview, ND 97136",India,2024-11-05 16:08:04.630421,1413.86,India,406,104,Low,100000406,Current,Mobile,Closed,89656.8,INR
437,Erik Ramirez,"090 Walker Underpass, South Josephberg, NH 18015",USA,2025-05-11 04:03:04.381072,2002.87,USA,437,910,Medium,100000437,Savings,ATM,Closed,8203.54,EUR
100,Kathleen Patterson,"7951 Michelle Ramp Suite 696, New Veronicaburgh, IL 97366",UK,2025-02-17 10:16:04.292212,3474.66,UK,100,559,Low,100000100,Current,Branch,Active,11681.25,GBP
146,Haley Salas,"Unit 1215 Box 3855, DPO AA 97914",UK,2025-01-31 21:58:04.524787,1626.95,UK,146,29,Medium,100000146,Current,Branch,Closed,4651.81,INR
181,Patrick Weaver,"9431 Ford Meadow Apt. 061, East Amanda, IN 07544",Germany,2025-04-16 08:24:04.451214,1906.03,Germany,181,31,Low,100000181,Fixed Deposit,Online,Closed,34765.57,USD
265,Matthew Landry,"90872 Lopez Mission Suite 839, Nguyenberg, VI 21097",Canada,2024-12-17 03:25:04.367627,3053.22,Canada,265,208,High,100000265,Fixed Deposit,Online,Active,87859.93,USD
84,Shelly Robinson,"407 Crystal Park Apt. 512, Port Frank, RI 30814",USA,2025-04-03 01:19:04.428760,926.97,USA,84,315,High,100000084,Savings,Online,Active,7292.28,EUR
927,Anthony Grimes,"USNS Richardson, FPO AA 02995",UK,2024-09-16 05:21:04.019615,4002.69,UK,927,329,Low,100000927,Current,Mobile,Active,27599.06,EUR
501,Ernest Martin,"253 Stone Ports Suite 843, South Andrea, GA 17658",India,2024-07-02 22:45:04.153804,640.66,India,501,398,Low,100000501,Savings,ATM,Closed,70118.01,EUR
565,Miss Megan Patel,"71421 Nichols Knolls, West Brandi, MP 55882",USA,2024-06-16 00:16:04.277368,4377.97,USA,565,558,High,100000565,Savings,Online,Active,35708.17,CAD
17,Ms. Kelsey Smith,"6649 Roberts Courts Apt. 971, East Johnburgh, GU 50151",USA,2024-11-24 13:03:04.466835,4347.62,USA,17,325,High,100000017,Fixed Deposit,ATM,Closed,31119.98,EUR
145,Brendan Young,"71153 Barry Mountains Apt. 718, East Jennifer, WY 67623",UK,2025-03-27 15:09:04.423713,2636.15,UK,145,14,High,100000145,Current,ATM,Closed,29199.21,USD
555,Justin King,"4653 Gutierrez Oval Suite 862, Andrewston, SD 95344",UK,2024-11-10 19:35:04.047346,3692.71,UK,555,529,High,100000555,Fixed Deposit,ATM,Closed,87788.71,GBP
979,Jason Todd,"PSC 3004, Box 7197, APO AA 29073",USA,2025-05-06 20:11:04.672659,2329.55,USA,979,750,Low,100000979,Savings,ATM,Active,50140.26,GBP
765,Ronald Dunn,"359 Gonzalez Row Apt. 673, East Hector, PR 86894",USA,2025-04-11 03:37:04.642538,834.84,USA,765,986,High,100000765,Savings,Online,Closed,4319.71,GBP
307,Justin Brady,"31084 Anderson Extensions, Raymondville, PW 97552",Germany,2025-01-24 18:03:04.023985,3888.03,Germany,307,933,Low,100000307,Fixed Deposit,Branch,Closed,52113.73,CAD
32,Luis Swanson,"058 Gordon Spurs Apt. 037, North Anthonyview, MO 29377",Canada,2025-03-13 01:33:04.094663,3346.53,Canada,32,424,Low,100000032,Fixed Deposit,Online,Active,17881.89,CAD
177,Vanessa Williams,"247 Joshua Highway, Lanceview, MA 44806",UK,2024-10-24 19:02:04.026825,2319.5,UK,177,289,Low,100000177,Fixed Deposit,Online,Inactive,69402.84,USD
203,Tiffany Blankenship,"64658 Paul Drives, South Melissaborough, IN 22211",Germany,2024-09-09 17:54:04.209214,209.09,Germany,203,338,Low,100000203,Current,Mobile,Closed,17001.24,GBP
251,Randy Castaneda,"3668 Harris Union Apt. 304, North Amberchester, MH 91248",India,2024-08-10 23:11:04.061064,1841.62,India,251,668,Medium,100000251,Current,Branch,Active,30150.44,CAD
916,Elizabeth Rhodes,"041 Rodriguez Lodge Suite 923, Lake David, GA 77274",UK,2025-01-06 07:42:04.627787,966.26,UK,916,135,Low,100000916,Fixed Deposit,Branch,Active,44176.53,GBP
369,Jesse Wall,"288 Helen Dale, North Maurice, HI 46900",India,2024-09-13 17:07:04.083446,3774.28,India,369,716,Medium,100000369,Savings,Online,Closed,20383.32,EUR
299,Anthony Harris,"647 Cory Falls Apt. 770, Lake Louisfort, PR 48273",India,2024-09-02 05:33:04.080855,3322.71,India,299,783,Low,100000299,Savings,Branch,Closed,62666.16,INR
417,Brian Aguilar,"29724 Anthony Glens, Lisafurt, PW 24744",India,2024-09-07 10:25:04.320293,2758.7,India,417,985,Low,100000417,Fixed Deposit,Online,Active,30027.87,CAD
29,Emily Martinez,"991 Kristen Land, West Jessica, KY 68831",Canada,2024-09-09 22:58:04.299994,3378.14,Canada,29,146,High,100000029,Fixed Deposit,Online,Active,59649.04,USD
686,Tony Kelley,"Unit 3766 Box 1318, DPO AP 01112",Germany,2024-11-25 10:53:04.238759,197562.5,Unknown,686,348,High,100000686,Fixed Deposit,Mobile,Inactive,56119.53,CAD
864,Maria Herrera,"4758 Tucker Mall, North Timothyhaven, LA 18299",Germany,2024-10-05 07:39:04.318290,1510.98,Germany,864,309,Medium,100000864,Current,Mobile,Active,44635.51,EUR
371,John Bean,"7354 Simpson Parks, Melissahaven, WI 31092",India,2024-06-05 12:50:04.448407,1060.82,India,371,286,High,100000371,Current,ATM,Inactive,10977.02,CAD
362,Christopher Fox,"65979 Ellis Island Suite 954, Williamton, PA 08551",UK,2025-02-23 15:59:04.603939,2711.26,UK,362,525,Low,100000362,Current,Branch,Inactive,64685.53,EUR
783,Jennifer Warren,"9528 Robert Plaza, North Christopher, TN 69313",India,2025-05-18 09:28:04.665213,350.29,India,783,403,High,100000783,Current,Mobile,Closed,25928.11,USD
467,Timothy Johnson,"Unit 9019 Box 2029, DPO AE 92834",Germany,2025-05-14 10:48:04.599007,1459.02,Germany,467,338,Low,100000467,Fixed Deposit,Branch,Closed,29285.5,USD
71,Tina Santiago,"601 Vaughn Isle Apt. 116, North Jonathan, PW 98421",Canada,2024-10-27 21:37:04.142878,803.19,Canada,71,228,High,100000071,Savings,Branch,Active,77452.23,GBP
961,Walter Wong,"0232 Anthony Plain, Jamieside, PW 27715",India,2024-10-16 09:56:04.576197,193405.0,Unknown,961,792,High,100000961,Fixed Deposit,Online,Closed,9197.07,EUR
544,George Tucker,"7493 Sandoval Pines, Hannahside, OK 26603",UK,2025-01-24 03:08:04.100944,1705.78,UK,544,423,Medium,100000544,Current,Online,Inactive,67498.37,EUR
824,Andrew Rivera,"126 Alan Ridges Suite 457, Lake Sandramouth, CA 82286",UK,2025-01-30 23:42:04.034716,79818.0,Unknown,824,321,High,100000824,Fixed Deposit,Branch,Active,40418.7,INR
799,Alexandra Barker,"174 White Pine Suite 469, West Kelly, OH 36417",India,2025-05-20 17:31:04.454716,1689.15,India,799,976,Low,100000799,Fixed Deposit,Online,Inactive,69968.43,CAD
205,Scott Park DVM,"98428 White Ramp Suite 169, Wangstad, IA 82444",USA,2025-04-02 17:11:04.397596,1704.39,USA,205,589,High,100000205,Savings,ATM,Inactive,61036.48,GBP
914,Sheila Henson,"6684 Sylvia Vista, New Sheryl, ID 86332",Canada,2025-04-17 16:48:04.347432,159.92,Canada,914,841,High,100000914,Fixed Deposit,Mobile,Active,41531.75,INR
975,Sarah Bush,"7915 Jeffrey Mountain, North Amber, CA 95118",Germany,2024-06-23 21:18:04.452202,4418.51,Germany,975,620,High,100000975,Fixed Deposit,ATM,Closed,4087.13,GBP
788,Thomas Campbell,"6886 Elizabeth Expressway Suite 612, Marymouth, AZ 26130",USA,2025-05-19 01:26:04.341980,2785.67,USA,788,144,Low,100000788,Current,Mobile,Closed,40684.29,GBP
426,Angela Mays,"3178 Rachel Camp, Mirandaside, NE 27548",Canada,2024-12-05 22:06:04.268217,4725.09,Canada,426,632,High,100000426,Fixed Deposit,Mobile,Inactive,55403.36,USD
45,Nicholas Nielsen,"546 Mcdonald Locks, West Jeremy, MI 22132",USA,2024-11-10 18:07:04.024487,1200.74,USA,45,646,Low,100000045,Savings,Online,Closed,26619.22,USD
982,Phillip Delgado,"727 Mercado Key, Port Natalieborough, ID 92722",UK,2024-11-30 23:49:04.128075,1665.9,UK,982,51,Medium,100000982,Fixed Deposit,Online,Inactive,77320.31,USD
496,Michael Potter,"06591 Carlson Locks, West Regina, LA 51101",Canada,2025-01-20 11:46:04.093823,2585.14,Canada,496,728,Low,100000496,Fixed Deposit,Branch,Inactive,35981.87,EUR
670,Ashley Daniel,"69778 Danielle Squares Apt. 930, East Carlton, SD 15978",India,2024-11-26 09:20:04.554834,4661.2,India,670,547,High,100000670,Current,ATM,Active,29224.42,GBP
150,Mark Ortiz,"4410 Mariah Underpass, South Arthurchester, ID 49549",UK,2024-07-20 05:03:04.378249,1985.86,UK,150,882,Low,100000150,Savings,ATM,Closed,28586.0,EUR
535,James Robertson,"92647 Mccoy Ridges Apt. 458, Stevensonstad, KS 61483",UK,2024-08-12 13:02:04.039837,1532.42,UK,535,833,Medium,100000535,Fixed Deposit,Mobile,Active,77129.75,USD
879,Jason Johnson,"6275 Murray Roads, West Shirley, AK 70969",USA,2025-04-13 01:34:04.436832,3001.5,USA,879,690,Medium,100000879,Fixed Deposit,ATM,Active,3682.5,EUR
72,Brett Bradley,"16625 Michael Gardens Suite 906, Wilsonbury, ID 25757",Germany,2024-06-08 01:19:04.383089,3853.74,Germany,72,575,Low,100000072,Savings,ATM,Active,20672.85,CAD
634,Keith Williams,"15660 Frank Pass, Reidshire, LA 87251",Germany,2024-10-22 14:56:04.644885,610.77,Germany,634,726,Low,100000634,Savings,Online,Closed,53679.24,CAD
934,Johnny Thomas,"Unit 0907 Box 3672, DPO AE 48554",Germany,2025-05-02 13:53:04.162898,1447.94,Germany,934,326,Low,100000934,Current,Online,Inactive,53043.33,EUR
723,Roberto King,"628 Jackson Rest Apt. 784, New Jim, UT 57513",USA,2025-05-15 05:46:04.359725,97.01,USA,723,687,High,100000723,Fixed Deposit,ATM,Inactive,7583.13,EUR
450,Jeffrey Little,"07345 Sullivan Cape, Port Thomas, NH 65275",Canada,2025-01-15 01:26:04.405551,555.97,Canada,450,801,High,100000450,Fixed Deposit,Online,Active,9266.57,INR
